Feature	domain	phylum	class	order	family	genus	species	ASV
c5559ba2671978176521fd30dfc9052d	Bacteria	Unassigned_Bacteria	Unassigned_Bacteria	Unassigned_Bacteria	Unassigned_Bacteria	Unassigned_Bacteria	Unassigned_Bacteria	c5559ba2671978176521fd30dfc9052d
cc4278f72678aef782385c03beb44c81	Bacteria	Unassigned_Bacteria	Unassigned_Bacteria	Unassigned_Bacteria	Unassigned_Bacteria	Unassigned_Bacteria	Unassigned_Bacteria	cc4278f72678aef782385c03beb44c81
9e22e79d327d76580f4067a4a9cca3a7	Bacteria	Unassigned_Bacteria	Unassigned_Bacteria	Unassigned_Bacteria	Unassigned_Bacteria	Unassigned_Bacteria	Unassigned_Bacteria	9e22e79d327d76580f4067a4a9cca3a7
a75dd9df3ddbc18e36830f371970dce1	Bacteria	Unassigned_Bacteria	Unassigned_Bacteria	Unassigned_Bacteria	Unassigned_Bacteria	Unassigned_Bacteria	Unassigned_Bacteria	a75dd9df3ddbc18e36830f371970dce1
648896b88bf41122ac738f1e91115c3f	Bacteria	Unassigned_Bacteria	Unassigned_Bacteria	Unassigned_Bacteria	Unassigned_Bacteria	Unassigned_Bacteria	Unassigned_Bacteria	648896b88bf41122ac738f1e91115c3f
3ac1269246ed208cd50cb5b17bd09b33	Bacteria	Unassigned_Bacteria	Unassigned_Bacteria	Unassigned_Bacteria	Unassigned_Bacteria	Unassigned_Bacteria	Unassigned_Bacteria	3ac1269246ed208cd50cb5b17bd09b33
50d33607812b5f9b84ee768ac9ca43cc	Bacteria	Unassigned_Bacteria	Unassigned_Bacteria	Unassigned_Bacteria	Unassigned_Bacteria	Unassigned_Bacteria	Unassigned_Bacteria	50d33607812b5f9b84ee768ac9ca43cc
92343a1bbd3ac139db9935b5ad893000	Bacteria	Unassigned_Bacteria	Unassigned_Bacteria	Unassigned_Bacteria	Unassigned_Bacteria	Unassigned_Bacteria	Unassigned_Bacteria	92343a1bbd3ac139db9935b5ad893000
658e90612cf6c1b77e100df39b0991e7	Bacteria	Unassigned_Bacteria	Unassigned_Bacteria	Unassigned_Bacteria	Unassigned_Bacteria	Unassigned_Bacteria	Unassigned_Bacteria	658e90612cf6c1b77e100df39b0991e7
6ce13719a4ea2877b9a80ca765e0305c	Bacteria	Unassigned_Bacteria	Unassigned_Bacteria	Unassigned_Bacteria	Unassigned_Bacteria	Unassigned_Bacteria	Unassigned_Bacteria	6ce13719a4ea2877b9a80ca765e0305c
2b422004ff5e75319d6f2df805df5ad3	Bacteria	Unassigned_Bacteria	Unassigned_Bacteria	Unassigned_Bacteria	Unassigned_Bacteria	Unassigned_Bacteria	Unassigned_Bacteria	2b422004ff5e75319d6f2df805df5ad3
130c46ac99c06b990869f275f5c961ec	Bacteria	Unassigned_Bacteria	Unassigned_Bacteria	Unassigned_Bacteria	Unassigned_Bacteria	Unassigned_Bacteria	Unassigned_Bacteria	130c46ac99c06b990869f275f5c961ec
7f5c9cdf67d2e6a85816988bf4586b9b	Bacteria	Unassigned_Bacteria	Unassigned_Bacteria	Unassigned_Bacteria	Unassigned_Bacteria	Unassigned_Bacteria	Unassigned_Bacteria	7f5c9cdf67d2e6a85816988bf4586b9b
3600fb9917c8b9bd2a0c15ea7083a3be	Bacteria	Unassigned_Bacteria	Unassigned_Bacteria	Unassigned_Bacteria	Unassigned_Bacteria	Unassigned_Bacteria	Unassigned_Bacteria	3600fb9917c8b9bd2a0c15ea7083a3be
6d23be0bc1fad38efe97437a9ce0b1e5	Bacteria	Unassigned_Bacteria	Unassigned_Bacteria	Unassigned_Bacteria	Unassigned_Bacteria	Unassigned_Bacteria	Unassigned_Bacteria	6d23be0bc1fad38efe97437a9ce0b1e5
c0ba5c3c8e545534fa053a1fdf7bdabc	Bacteria	Unassigned_Bacteria	Unassigned_Bacteria	Unassigned_Bacteria	Unassigned_Bacteria	Unassigned_Bacteria	Unassigned_Bacteria	c0ba5c3c8e545534fa053a1fdf7bdabc
c17fb5853421d15b66bb8b71b7008db1	Bacteria	Unassigned_Bacteria	Unassigned_Bacteria	Unassigned_Bacteria	Unassigned_Bacteria	Unassigned_Bacteria	Unassigned_Bacteria	c17fb5853421d15b66bb8b71b7008db1
dcf50e866eca5cf3675e66a3b67c0bb0	Bacteria	Unassigned_Bacteria	Unassigned_Bacteria	Unassigned_Bacteria	Unassigned_Bacteria	Unassigned_Bacteria	Unassigned_Bacteria	dcf50e866eca5cf3675e66a3b67c0bb0
e00752ac96b67053873cc496243b7d6c	Bacteria	Unassigned_Bacteria	Unassigned_Bacteria	Unassigned_Bacteria	Unassigned_Bacteria	Unassigned_Bacteria	Unassigned_Bacteria	e00752ac96b67053873cc496243b7d6c
b2f3f70ad61b53185877a58061469bd6	Bacteria	Unassigned_Bacteria	Unassigned_Bacteria	Unassigned_Bacteria	Unassigned_Bacteria	Unassigned_Bacteria	Unassigned_Bacteria	b2f3f70ad61b53185877a58061469bd6
e0f3957d17d22b84f0450a442ce9848d	Bacteria	Unassigned_Bacteria	Unassigned_Bacteria	Unassigned_Bacteria	Unassigned_Bacteria	Unassigned_Bacteria	Unassigned_Bacteria	e0f3957d17d22b84f0450a442ce9848d
70a4530461936d2643a556d3c9d680a4	Bacteria	Unassigned_Bacteria	Unassigned_Bacteria	Unassigned_Bacteria	Unassigned_Bacteria	Unassigned_Bacteria	Unassigned_Bacteria	70a4530461936d2643a556d3c9d680a4
738a7bc5ec51dc375639adb4c2b07c67	Bacteria	Unassigned_Bacteria	Unassigned_Bacteria	Unassigned_Bacteria	Unassigned_Bacteria	Unassigned_Bacteria	Unassigned_Bacteria	738a7bc5ec51dc375639adb4c2b07c67
2ba935b800d28e682038739f9114068b	Bacteria	Unassigned_Bacteria	Unassigned_Bacteria	Unassigned_Bacteria	Unassigned_Bacteria	Unassigned_Bacteria	Unassigned_Bacteria	2ba935b800d28e682038739f9114068b
0ba2338e02ef56be19878498fcee2a1b	Bacteria	Unassigned_Bacteria	Unassigned_Bacteria	Unassigned_Bacteria	Unassigned_Bacteria	Unassigned_Bacteria	Unassigned_Bacteria	0ba2338e02ef56be19878498fcee2a1b
f47d779e51fc8324b6a8546f06a8e83f	Bacteria	Unassigned_Bacteria	Unassigned_Bacteria	Unassigned_Bacteria	Unassigned_Bacteria	Unassigned_Bacteria	Unassigned_Bacteria	f47d779e51fc8324b6a8546f06a8e83f
06adf5dbf29fe6d09674472ebad501a9	Bacteria	Unassigned_Bacteria	Unassigned_Bacteria	Unassigned_Bacteria	Unassigned_Bacteria	Unassigned_Bacteria	Unassigned_Bacteria	06adf5dbf29fe6d09674472ebad501a9
4f9d6e005e43b475b42b3f09501fee08	Bacteria	Unassigned_Bacteria	Unassigned_Bacteria	Unassigned_Bacteria	Unassigned_Bacteria	Unassigned_Bacteria	Unassigned_Bacteria	4f9d6e005e43b475b42b3f09501fee08
59b7d673f9a92d6ced1d51b121abdeae	Bacteria	Unassigned_Bacteria	Unassigned_Bacteria	Unassigned_Bacteria	Unassigned_Bacteria	Unassigned_Bacteria	Unassigned_Bacteria	59b7d673f9a92d6ced1d51b121abdeae
f23a24ef6b2545e278b09c59dce717d7	Bacteria	Unassigned_Bacteria	Unassigned_Bacteria	Unassigned_Bacteria	Unassigned_Bacteria	Unassigned_Bacteria	Unassigned_Bacteria	f23a24ef6b2545e278b09c59dce717d7
25aaaf805743a31ff4dd50f49afe68ee	Bacteria	Unassigned_Bacteria	Unassigned_Bacteria	Unassigned_Bacteria	Unassigned_Bacteria	Unassigned_Bacteria	Unassigned_Bacteria	25aaaf805743a31ff4dd50f49afe68ee
2279a539502c6536c9a2c41b43d326e2	Bacteria	Unassigned_Bacteria	Unassigned_Bacteria	Unassigned_Bacteria	Unassigned_Bacteria	Unassigned_Bacteria	Unassigned_Bacteria	2279a539502c6536c9a2c41b43d326e2
471ae3113a24faeba4680b41ba950310	Bacteria	Unassigned_Bacteria	Unassigned_Bacteria	Unassigned_Bacteria	Unassigned_Bacteria	Unassigned_Bacteria	Unassigned_Bacteria	471ae3113a24faeba4680b41ba950310
ce61a9362e016976f3bf7e09774c51c5	Bacteria	Unassigned_Bacteria	Unassigned_Bacteria	Unassigned_Bacteria	Unassigned_Bacteria	Unassigned_Bacteria	Unassigned_Bacteria	ce61a9362e016976f3bf7e09774c51c5
b4083ec1ad7d31d7bb78d2fcdf3284bf	Bacteria	Unassigned_Bacteria	Unassigned_Bacteria	Unassigned_Bacteria	Unassigned_Bacteria	Unassigned_Bacteria	Unassigned_Bacteria	b4083ec1ad7d31d7bb78d2fcdf3284bf
8b19996dcb8ce8567c2fc987202be9d3	Bacteria	Unassigned_Bacteria	Unassigned_Bacteria	Unassigned_Bacteria	Unassigned_Bacteria	Unassigned_Bacteria	Unassigned_Bacteria	8b19996dcb8ce8567c2fc987202be9d3
0ce9dd86b042e2db6864d7ae5027623d	Bacteria	Unassigned_Bacteria	Unassigned_Bacteria	Unassigned_Bacteria	Unassigned_Bacteria	Unassigned_Bacteria	Unassigned_Bacteria	0ce9dd86b042e2db6864d7ae5027623d
8dfb02574ef25817abe2d20c181a28bf	Bacteria	Unassigned_Bacteria	Unassigned_Bacteria	Unassigned_Bacteria	Unassigned_Bacteria	Unassigned_Bacteria	Unassigned_Bacteria	8dfb02574ef25817abe2d20c181a28bf
8442da7ec35018b5517380add98a5c85	Bacteria	Unassigned_Bacteria	Unassigned_Bacteria	Unassigned_Bacteria	Unassigned_Bacteria	Unassigned_Bacteria	Unassigned_Bacteria	8442da7ec35018b5517380add98a5c85
62927df8a3e3f0dc8fad1c85c5844251	Bacteria	Unassigned_Bacteria	Unassigned_Bacteria	Unassigned_Bacteria	Unassigned_Bacteria	Unassigned_Bacteria	Unassigned_Bacteria	62927df8a3e3f0dc8fad1c85c5844251
8fc90efabd56fd6dc950c12373eaf5a4	Bacteria	Unassigned_Bacteria	Unassigned_Bacteria	Unassigned_Bacteria	Unassigned_Bacteria	Unassigned_Bacteria	Unassigned_Bacteria	8fc90efabd56fd6dc950c12373eaf5a4
9341b91acece8273237db3328fc1b4e9	Bacteria	Unassigned_Bacteria	Unassigned_Bacteria	Unassigned_Bacteria	Unassigned_Bacteria	Unassigned_Bacteria	Unassigned_Bacteria	9341b91acece8273237db3328fc1b4e9
fc4fb7be603bb049e3d6e46a4af9a7a4	Bacteria	Unassigned_Bacteria	Unassigned_Bacteria	Unassigned_Bacteria	Unassigned_Bacteria	Unassigned_Bacteria	Unassigned_Bacteria	fc4fb7be603bb049e3d6e46a4af9a7a4
bb580b544336ae3031274164a599ccfa	Bacteria	Unassigned_Bacteria	Unassigned_Bacteria	Unassigned_Bacteria	Unassigned_Bacteria	Unassigned_Bacteria	Unassigned_Bacteria	bb580b544336ae3031274164a599ccfa
d95280063fe87a04c4939e953fcc717f	Bacteria	Unassigned_Bacteria	Unassigned_Bacteria	Unassigned_Bacteria	Unassigned_Bacteria	Unassigned_Bacteria	Unassigned_Bacteria	d95280063fe87a04c4939e953fcc717f
af158d73a7d6e6aaaaf0bf3a080c6943	Bacteria	Unassigned_Bacteria	Unassigned_Bacteria	Unassigned_Bacteria	Unassigned_Bacteria	Unassigned_Bacteria	Unassigned_Bacteria	af158d73a7d6e6aaaaf0bf3a080c6943
34e7722d5fcee8feba778f7660b06659	Bacteria	Unassigned_Bacteria	Unassigned_Bacteria	Unassigned_Bacteria	Unassigned_Bacteria	Unassigned_Bacteria	Unassigned_Bacteria	34e7722d5fcee8feba778f7660b06659
f4c7eab1564ab1b661cef83d1f5c86b0	Bacteria	Unassigned_Bacteria	Unassigned_Bacteria	Unassigned_Bacteria	Unassigned_Bacteria	Unassigned_Bacteria	Unassigned_Bacteria	f4c7eab1564ab1b661cef83d1f5c86b0
5eb6ac2da239ed9bd30abbd9fe6c5265	Bacteria	Unassigned_Bacteria	Unassigned_Bacteria	Unassigned_Bacteria	Unassigned_Bacteria	Unassigned_Bacteria	Unassigned_Bacteria	5eb6ac2da239ed9bd30abbd9fe6c5265
dd048b662fa6eb941342226dec3f5dc5	Bacteria	Unassigned_Bacteria	Unassigned_Bacteria	Unassigned_Bacteria	Unassigned_Bacteria	Unassigned_Bacteria	Unassigned_Bacteria	dd048b662fa6eb941342226dec3f5dc5
b306711b0a893e24c8c55714372ac1ee	Bacteria	Unassigned_Bacteria	Unassigned_Bacteria	Unassigned_Bacteria	Unassigned_Bacteria	Unassigned_Bacteria	Unassigned_Bacteria	b306711b0a893e24c8c55714372ac1ee
51af11a91f954718fe603f0d4763194a	Bacteria	Unassigned_Bacteria	Unassigned_Bacteria	Unassigned_Bacteria	Unassigned_Bacteria	Unassigned_Bacteria	Unassigned_Bacteria	51af11a91f954718fe603f0d4763194a
0e3d7d126de844673db8e7472141d758	Bacteria	Unassigned_Bacteria	Unassigned_Bacteria	Unassigned_Bacteria	Unassigned_Bacteria	Unassigned_Bacteria	Unassigned_Bacteria	0e3d7d126de844673db8e7472141d758
e4797f9ead65cb7c405f3627719cd782	Bacteria	Unassigned_Bacteria	Unassigned_Bacteria	Unassigned_Bacteria	Unassigned_Bacteria	Unassigned_Bacteria	Unassigned_Bacteria	e4797f9ead65cb7c405f3627719cd782
56036d9a2c60fc994b2443d91e3a47a3	Bacteria	Unassigned_Bacteria	Unassigned_Bacteria	Unassigned_Bacteria	Unassigned_Bacteria	Unassigned_Bacteria	Unassigned_Bacteria	56036d9a2c60fc994b2443d91e3a47a3
c647999c715c9554dee1f4058e6b76c4	Bacteria	Unassigned_Bacteria	Unassigned_Bacteria	Unassigned_Bacteria	Unassigned_Bacteria	Unassigned_Bacteria	Unassigned_Bacteria	c647999c715c9554dee1f4058e6b76c4
3cfe32b43e231a4daabfb558f350b1cb	Bacteria	Unassigned_Bacteria	Unassigned_Bacteria	Unassigned_Bacteria	Unassigned_Bacteria	Unassigned_Bacteria	Unassigned_Bacteria	3cfe32b43e231a4daabfb558f350b1cb
d7b23438742cd436a256bc7f70bd1bfd	Bacteria	Unassigned_Bacteria	Unassigned_Bacteria	Unassigned_Bacteria	Unassigned_Bacteria	Unassigned_Bacteria	Unassigned_Bacteria	d7b23438742cd436a256bc7f70bd1bfd
dccb98864faff23d8860fa4cdba7f565	Bacteria	Unassigned_Bacteria	Unassigned_Bacteria	Unassigned_Bacteria	Unassigned_Bacteria	Unassigned_Bacteria	Unassigned_Bacteria	dccb98864faff23d8860fa4cdba7f565
b63034aadd86e674bca3bf62092f21f3	Bacteria	Unassigned_Bacteria	Unassigned_Bacteria	Unassigned_Bacteria	Unassigned_Bacteria	Unassigned_Bacteria	Unassigned_Bacteria	b63034aadd86e674bca3bf62092f21f3
0bcad7e73cb93b8b95011f554fc918e3	Bacteria	Unassigned_Bacteria	Unassigned_Bacteria	Unassigned_Bacteria	Unassigned_Bacteria	Unassigned_Bacteria	Unassigned_Bacteria	0bcad7e73cb93b8b95011f554fc918e3
9d7fdd8daf8a7a1e68853a17f9e6e4ae	Bacteria	Unassigned_Bacteria	Unassigned_Bacteria	Unassigned_Bacteria	Unassigned_Bacteria	Unassigned_Bacteria	Unassigned_Bacteria	9d7fdd8daf8a7a1e68853a17f9e6e4ae
34ad6349602145008a8cc5c51d2d4aab	Bacteria	Unassigned_Bacteria	Unassigned_Bacteria	Unassigned_Bacteria	Unassigned_Bacteria	Unassigned_Bacteria	Unassigned_Bacteria	34ad6349602145008a8cc5c51d2d4aab
3d0efac4e61cae3ae6b5c9a77a4cbc1c	Bacteria	Unassigned_Bacteria	Unassigned_Bacteria	Unassigned_Bacteria	Unassigned_Bacteria	Unassigned_Bacteria	Unassigned_Bacteria	3d0efac4e61cae3ae6b5c9a77a4cbc1c
e19fdc10846f97ebb3221e10e1839243	Bacteria	Unassigned_Bacteria	Unassigned_Bacteria	Unassigned_Bacteria	Unassigned_Bacteria	Unassigned_Bacteria	Unassigned_Bacteria	e19fdc10846f97ebb3221e10e1839243
206374e9badd70813cf396fed2679cf8	Bacteria	Unassigned_Bacteria	Unassigned_Bacteria	Unassigned_Bacteria	Unassigned_Bacteria	Unassigned_Bacteria	Unassigned_Bacteria	206374e9badd70813cf396fed2679cf8
a95473c223f70404ef6b17e7bfafcbf9	Bacteria	Unassigned_Bacteria	Unassigned_Bacteria	Unassigned_Bacteria	Unassigned_Bacteria	Unassigned_Bacteria	Unassigned_Bacteria	a95473c223f70404ef6b17e7bfafcbf9
0aeb34c759fd07453e32ebd7318e26a0	Bacteria	Unassigned_Bacteria	Unassigned_Bacteria	Unassigned_Bacteria	Unassigned_Bacteria	Unassigned_Bacteria	Unassigned_Bacteria	0aeb34c759fd07453e32ebd7318e26a0
7498ffeede5577a2889735f28756f18d	Bacteria	Unassigned_Bacteria	Unassigned_Bacteria	Unassigned_Bacteria	Unassigned_Bacteria	Unassigned_Bacteria	Unassigned_Bacteria	7498ffeede5577a2889735f28756f18d
9457a37c7d5f6694b704daed40defccb	Bacteria	Unassigned_Bacteria	Unassigned_Bacteria	Unassigned_Bacteria	Unassigned_Bacteria	Unassigned_Bacteria	Unassigned_Bacteria	9457a37c7d5f6694b704daed40defccb
eb8c03bbc1b5dda3ddb5625889d0149e	Bacteria	Unassigned_Bacteria	Unassigned_Bacteria	Unassigned_Bacteria	Unassigned_Bacteria	Unassigned_Bacteria	Unassigned_Bacteria	eb8c03bbc1b5dda3ddb5625889d0149e
64f20bb17829872cacd8330f3836f01d	Bacteria	Unassigned_Bacteria	Unassigned_Bacteria	Unassigned_Bacteria	Unassigned_Bacteria	Unassigned_Bacteria	Unassigned_Bacteria	64f20bb17829872cacd8330f3836f01d
8dfec91a43d656a7e1b3fd9f7f7cf22c	Bacteria	Unassigned_Bacteria	Unassigned_Bacteria	Unassigned_Bacteria	Unassigned_Bacteria	Unassigned_Bacteria	Unassigned_Bacteria	8dfec91a43d656a7e1b3fd9f7f7cf22c
1c6ff0d82e0872f5b3cb8e1676ea82ae	Bacteria	Unassigned_Bacteria	Unassigned_Bacteria	Unassigned_Bacteria	Unassigned_Bacteria	Unassigned_Bacteria	Unassigned_Bacteria	1c6ff0d82e0872f5b3cb8e1676ea82ae
d7a224b9538eaff66ed4cb5c27828653	Bacteria	Unassigned_Bacteria	Unassigned_Bacteria	Unassigned_Bacteria	Unassigned_Bacteria	Unassigned_Bacteria	Unassigned_Bacteria	d7a224b9538eaff66ed4cb5c27828653
06124d73fd47ea08b9527f9c3e73ae1b	Bacteria	Unassigned_Bacteria	Unassigned_Bacteria	Unassigned_Bacteria	Unassigned_Bacteria	Unassigned_Bacteria	Unassigned_Bacteria	06124d73fd47ea08b9527f9c3e73ae1b
b8867f6e785bc4213df0ebdef40a93f4	Bacteria	Unassigned_Bacteria	Unassigned_Bacteria	Unassigned_Bacteria	Unassigned_Bacteria	Unassigned_Bacteria	Unassigned_Bacteria	b8867f6e785bc4213df0ebdef40a93f4
be5c4cfb9273817256aa40e599f9c8fc	Bacteria	Unassigned_Bacteria	Unassigned_Bacteria	Unassigned_Bacteria	Unassigned_Bacteria	Unassigned_Bacteria	Unassigned_Bacteria	be5c4cfb9273817256aa40e599f9c8fc
ecc5003cedf053920bca6800aa2da934	Bacteria	Unassigned_Bacteria	Unassigned_Bacteria	Unassigned_Bacteria	Unassigned_Bacteria	Unassigned_Bacteria	Unassigned_Bacteria	ecc5003cedf053920bca6800aa2da934
fc615208437ff4d35b846d601b7d59af	Bacteria	Unassigned_Bacteria	Unassigned_Bacteria	Unassigned_Bacteria	Unassigned_Bacteria	Unassigned_Bacteria	Unassigned_Bacteria	fc615208437ff4d35b846d601b7d59af
7c1b9c9b45cbd172850e8f9fe4ebddd8	Bacteria	Unassigned_Bacteria	Unassigned_Bacteria	Unassigned_Bacteria	Unassigned_Bacteria	Unassigned_Bacteria	Unassigned_Bacteria	7c1b9c9b45cbd172850e8f9fe4ebddd8
4b76b6079be875853838d7bdaa676d39	Bacteria	Unassigned_Bacteria	Unassigned_Bacteria	Unassigned_Bacteria	Unassigned_Bacteria	Unassigned_Bacteria	Unassigned_Bacteria	4b76b6079be875853838d7bdaa676d39
29a95a98c1a024257b6b53ed8af68e5c	Bacteria	Unassigned_Bacteria	Unassigned_Bacteria	Unassigned_Bacteria	Unassigned_Bacteria	Unassigned_Bacteria	Unassigned_Bacteria	29a95a98c1a024257b6b53ed8af68e5c
076ff1cbc93e1c88d7fe8c5b042239b5	Bacteria	Unassigned_Bacteria	Unassigned_Bacteria	Unassigned_Bacteria	Unassigned_Bacteria	Unassigned_Bacteria	Unassigned_Bacteria	076ff1cbc93e1c88d7fe8c5b042239b5
c6c0380332e9a5896f39c3037686f152	Bacteria	Unassigned_Bacteria	Unassigned_Bacteria	Unassigned_Bacteria	Unassigned_Bacteria	Unassigned_Bacteria	Unassigned_Bacteria	c6c0380332e9a5896f39c3037686f152
b8430edff94dee8130928a661384748b	Bacteria	Unassigned_Bacteria	Unassigned_Bacteria	Unassigned_Bacteria	Unassigned_Bacteria	Unassigned_Bacteria	Unassigned_Bacteria	b8430edff94dee8130928a661384748b
40e2557032a9b3e9d122a7a43b1d2e0b	Bacteria	Unassigned_Bacteria	Unassigned_Bacteria	Unassigned_Bacteria	Unassigned_Bacteria	Unassigned_Bacteria	Unassigned_Bacteria	40e2557032a9b3e9d122a7a43b1d2e0b
a4fcd034ef958188abd0f0940a83268f	Bacteria	Unassigned_Bacteria	Unassigned_Bacteria	Unassigned_Bacteria	Unassigned_Bacteria	Unassigned_Bacteria	Unassigned_Bacteria	a4fcd034ef958188abd0f0940a83268f
a0120a579f7e8802ce81a7165b692dfd	Bacteria	Unassigned_Bacteria	Unassigned_Bacteria	Unassigned_Bacteria	Unassigned_Bacteria	Unassigned_Bacteria	Unassigned_Bacteria	a0120a579f7e8802ce81a7165b692dfd
0738bf908297e17613d82229130abd95	Bacteria	Unassigned_Bacteria	Unassigned_Bacteria	Unassigned_Bacteria	Unassigned_Bacteria	Unassigned_Bacteria	Unassigned_Bacteria	0738bf908297e17613d82229130abd95
07e2206fd0e001b8f48bff182e82908a	Bacteria	Unassigned_Bacteria	Unassigned_Bacteria	Unassigned_Bacteria	Unassigned_Bacteria	Unassigned_Bacteria	Unassigned_Bacteria	07e2206fd0e001b8f48bff182e82908a
d82adfec1518cabf3fbc0d040020d630	Bacteria	Unassigned_Bacteria	Unassigned_Bacteria	Unassigned_Bacteria	Unassigned_Bacteria	Unassigned_Bacteria	Unassigned_Bacteria	d82adfec1518cabf3fbc0d040020d630
6357bea66c4b0bbb665ffd4682550134	Bacteria	Unassigned_Bacteria	Unassigned_Bacteria	Unassigned_Bacteria	Unassigned_Bacteria	Unassigned_Bacteria	Unassigned_Bacteria	6357bea66c4b0bbb665ffd4682550134
8a3b400317b587bc33bf4bc71c1b71b4	Bacteria	Unassigned_Bacteria	Unassigned_Bacteria	Unassigned_Bacteria	Unassigned_Bacteria	Unassigned_Bacteria	Unassigned_Bacteria	8a3b400317b587bc33bf4bc71c1b71b4
9d000dd39dff3fbcd3d645773c25789f	Bacteria	Unassigned_Bacteria	Unassigned_Bacteria	Unassigned_Bacteria	Unassigned_Bacteria	Unassigned_Bacteria	Unassigned_Bacteria	9d000dd39dff3fbcd3d645773c25789f
1e069f1ce309a2eeab313ec4c2b65bef	Bacteria	Unassigned_Bacteria	Unassigned_Bacteria	Unassigned_Bacteria	Unassigned_Bacteria	Unassigned_Bacteria	Unassigned_Bacteria	1e069f1ce309a2eeab313ec4c2b65bef
1c98ce60d01116b75aedca9a6f06a238	Bacteria	Unassigned_Bacteria	Unassigned_Bacteria	Unassigned_Bacteria	Unassigned_Bacteria	Unassigned_Bacteria	Unassigned_Bacteria	1c98ce60d01116b75aedca9a6f06a238
99bae3af58f3a6499345ae3059ce06da	Bacteria	Unassigned_Bacteria	Unassigned_Bacteria	Unassigned_Bacteria	Unassigned_Bacteria	Unassigned_Bacteria	Unassigned_Bacteria	99bae3af58f3a6499345ae3059ce06da
cd54eb7147817aaf5b2e14fa45887e2a	Bacteria	Unassigned_Bacteria	Unassigned_Bacteria	Unassigned_Bacteria	Unassigned_Bacteria	Unassigned_Bacteria	Unassigned_Bacteria	cd54eb7147817aaf5b2e14fa45887e2a
508be47f77b336a5358ad5ce4b35aae8	Bacteria	Unassigned_Bacteria	Unassigned_Bacteria	Unassigned_Bacteria	Unassigned_Bacteria	Unassigned_Bacteria	Unassigned_Bacteria	508be47f77b336a5358ad5ce4b35aae8
4d81ef16fb7f76b152f25895670005d1	Bacteria	Unassigned_Bacteria	Unassigned_Bacteria	Unassigned_Bacteria	Unassigned_Bacteria	Unassigned_Bacteria	Unassigned_Bacteria	4d81ef16fb7f76b152f25895670005d1
9720dc5d75e25af66d835f12537f2cd6	Bacteria	Unassigned_Bacteria	Unassigned_Bacteria	Unassigned_Bacteria	Unassigned_Bacteria	Unassigned_Bacteria	Unassigned_Bacteria	9720dc5d75e25af66d835f12537f2cd6
ef542e22298a40c8a27bc0e969dd5da8	Bacteria	Unassigned_Bacteria	Unassigned_Bacteria	Unassigned_Bacteria	Unassigned_Bacteria	Unassigned_Bacteria	Unassigned_Bacteria	ef542e22298a40c8a27bc0e969dd5da8
859d6572b2a9a4c968c6bb0e136c6915	Bacteria	Unassigned_Bacteria	Unassigned_Bacteria	Unassigned_Bacteria	Unassigned_Bacteria	Unassigned_Bacteria	Unassigned_Bacteria	859d6572b2a9a4c968c6bb0e136c6915
3404dc85e31f8ddf968add7354eb6328	Bacteria	Unassigned_Bacteria	Unassigned_Bacteria	Unassigned_Bacteria	Unassigned_Bacteria	Unassigned_Bacteria	Unassigned_Bacteria	3404dc85e31f8ddf968add7354eb6328
f40d23ce665be4f216a5d29859781a8a	Bacteria	Unassigned_Bacteria	Unassigned_Bacteria	Unassigned_Bacteria	Unassigned_Bacteria	Unassigned_Bacteria	Unassigned_Bacteria	f40d23ce665be4f216a5d29859781a8a
5cb0b2f83175ce54b0f3803e949c9c14	Bacteria	Unassigned_Bacteria	Unassigned_Bacteria	Unassigned_Bacteria	Unassigned_Bacteria	Unassigned_Bacteria	Unassigned_Bacteria	5cb0b2f83175ce54b0f3803e949c9c14
55cdbebf538bf6decd9e85344ac8a914	Bacteria	Unassigned_Bacteria	Unassigned_Bacteria	Unassigned_Bacteria	Unassigned_Bacteria	Unassigned_Bacteria	Unassigned_Bacteria	55cdbebf538bf6decd9e85344ac8a914
b8e9ce1faa77ef2fc8e9303ba124021b	Bacteria	Unassigned_Bacteria	Unassigned_Bacteria	Unassigned_Bacteria	Unassigned_Bacteria	Unassigned_Bacteria	Unassigned_Bacteria	b8e9ce1faa77ef2fc8e9303ba124021b
5ae487a1d7f77be978decf75d761ece8	Bacteria	Unassigned_Bacteria	Unassigned_Bacteria	Unassigned_Bacteria	Unassigned_Bacteria	Unassigned_Bacteria	Unassigned_Bacteria	5ae487a1d7f77be978decf75d761ece8
bb1755d72cbd3e2dc15799c8f00c03f1	Bacteria	Unassigned_Bacteria	Unassigned_Bacteria	Unassigned_Bacteria	Unassigned_Bacteria	Unassigned_Bacteria	Unassigned_Bacteria	bb1755d72cbd3e2dc15799c8f00c03f1
1d51478294d47c092a3ab843750680b7	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified	1d51478294d47c092a3ab843750680b7
fad5b1cce4a6706e168c9c217f5e7143	Bacteria	Unassigned_Bacteria	Unassigned_Bacteria	Unassigned_Bacteria	Unassigned_Bacteria	Unassigned_Bacteria	Unassigned_Bacteria	fad5b1cce4a6706e168c9c217f5e7143
86a4f24c61627c0fa9b7f5bf1d2da231	Bacteria	Unassigned_Bacteria	Unassigned_Bacteria	Unassigned_Bacteria	Unassigned_Bacteria	Unassigned_Bacteria	Unassigned_Bacteria	86a4f24c61627c0fa9b7f5bf1d2da231
